"","Gender","Race","Year","pct","CrimeType","Arrested","Frisked","Searched","Weapon","HandCuff","PepperSpray","Firearm","Other","CEW","Instruction","Stopped"
"12298","Unknown","Other",2006,52,"Weapon",1,1,1,0,0,0,1,0,0,0,1
"12299","Male","White",2006,52,"Weapon",3,3,3,0,0,0,0,2,0,0,3
"12300","Female","Asian",2007,52,"Weapon",1,1,0,0,0,0,0,0,0,0,1
"12301","Female","Black",2007,52,"Weapon",2,2,1,0,1,0,0,2,0,0,2
"12302","Male","Black",2007,52,"Weapon",20,20,13,0,6,0,0,14,0,0,20
"12303","Male","Hispanic",2007,52,"Weapon",67,63,47,0,20,0,0,37,0,0,67
"12304","Male","Other",2007,52,"Weapon",2,2,0,0,0,0,0,2,0,0,2
"12305","Unknown","Other",2007,52,"Weapon",2,2,1,0,1,0,0,1,0,0,2
"12306","Male","White",2007,52,"Weapon",6,6,4,0,2,0,0,3,0,0,6
"12307","Male","Asian",2008,52,"Weapon",3,3,2,0,1,0,0,2,0,0,3
"12308","Female","Black",2008,52,"Weapon",5,5,4,0,1,0,0,1,0,0,5
"12309","Male","Black",2008,52,"Weapon",45,44,22,0,10,0,2,18,0,0,45
"12310","Unknown","Black",2008,52,"Weapon",1,1,1,0,0,0,0,1,0,0,1
"12311","Female","Hispanic",2008,52,"Weapon",2,1,1,0,1,0,0,1,0,0,2
"12312","Male","Hispanic",2008,52,"Weapon",71,71,40,0,15,0,0,34,0,0,71
"12313","Male","Other",2008,52,"Weapon",5,5,5,0,2,0,0,5,0,0,5
"12314","Unknown","Other",2008,52,"Weapon",3,3,2,0,0,0,0,1,0,0,3
"12315","Female","White",2008,52,"Weapon",2,2,2,0,0,0,0,1,0,0,2
"12316","Male","White",2008,52,"Weapon",4,4,2,0,2,0,0,0,0,0,4
"12317","Male","Asian",2009,52,"Weapon",1,1,1,0,0,0,0,1,0,0,1
"12318","Female","Black",2009,52,"Weapon",1,1,1,0,0,0,0,0,0,0,1
"12319","Male","Black",2009,52,"Weapon",39,38,22,0,15,0,0,16,0,0,39
"12320","Female","Hispanic",2009,52,"Weapon",2,2,2,0,0,0,0,0,0,0,2
"12321","Male","Hispanic",2009,52,"Weapon",62,62,41,0,14,0,0,21,0,0,62
"12322","Male","Other",2009,52,"Weapon",6,6,2,0,2,0,0,3,0,0,6
"12323","Unknown","Other",2009,52,"Weapon",1,1,0,0,0,0,0,0,0,0,1
"12324","Male","White",2009,52,"Weapon",4,4,1,0,0,0,0,0,0,0,4
"12325","Male","Asian",2010,52,"Weapon",2,2,0,0,0,0,0,0,0,0,2
"12326","Female","Black",2010,52,"Weapon",4,4,3,0,2,0,0,2,0,0,4
"12327","Male","Black",2010,52,"Weapon",30,30,21,0,11,0,1,13,0,0,30
"12328","Female","Hispanic",2010,52,"Weapon",3,3,2,0,1,0,0,0,0,0,3
"12329","Male","Hispanic",2010,52,"Weapon",62,60,45,0,29,0,0,24,0,0,62
"12330","Male","Other",2010,52,"Weapon",1,1,1,0,1,0,0,0,0,0,1
"12331","Male","White",2010,52,"Weapon",5,5,4,0,1,0,0,2,0,0,5
"12332","Male","Black",2005,60,"Weapon",6,6,5,0,4,0,0,4,0,0,6
"12333","Male","Hispanic",2005,60,"Weapon",3,1,1,0,2,0,0,2,0,0,3
"12334","Male","White",2005,60,"Weapon",1,1,1,0,1,0,0,1,0,0,1
"12335","Male","Black",2006,60,"Weapon",21,20,20,0,9,0,2,10,0,0,21
"12336","Female","Hispanic",2006,60,"Weapon",1,1,1,0,0,0,0,0,0,0,1
"12337","Male","Hispanic",2006,60,"Weapon",8,8,8,0,2,0,0,3,0,0,8
"12338","Unknown","Native",2006,60,"Weapon",1,1,1,0,0,0,0,0,0,0,1
"12339","Male","Other",2006,60,"Weapon",1,1,0,0,0,0,0,1,0,0,1
"12340","Male","White",2006,60,"Weapon",5,5,4,0,3,0,1,4,0,0,5
"12341","Male","Black",2007,60,"Weapon",13,12,11,0,5,0,0,6,0,0,13
"12342","Female","Hispanic",2007,60,"Weapon",1,1,1,0,0,0,0,1,0,0,1
"12343","Male","Hispanic",2007,60,"Weapon",12,11,9,0,9,0,3,5,0,0,12
"12344","Male","Other",2007,60,"Weapon",2,2,1,0,2,0,0,2,0,0,2
"12345","Female","White",2007,60,"Weapon",1,1,1,0,1,0,0,1,0,0,1
"12346","Male","White",2007,60,"Weapon",5,5,5,0,4,0,0,4,0,0,5
"12347","Female","Black",2008,60,"Weapon",3,3,2,0,0,0,0,0,0,0,3
"12348","Male","Black",2008,60,"Weapon",32,31,25,0,22,0,0,16,0,0,32
"12349","Female","Hispanic",2008,60,"Weapon",1,1,1,0,1,0,0,1,0,0,1
"12350","Male","Hispanic",2008,60,"Weapon",17,17,12,0,6,0,1,6,0,0,17
"12351","Male","Other",2008,60,"Weapon",1,1,1,0,1,0,0,0,0,0,1
"12352","Male","White",2008,60,"Weapon",9,9,8,0,2,0,0,5,0,0,9
"12353","Male","Asian",2009,60,"Weapon",1,1,1,0,0,0,0,1,0,0,1
"12354","Female","Black",2009,60,"Weapon",1,1,0,0,0,0,0,1,0,0,1
"12355","Male","Black",2009,60,"Weapon",40,40,34,0,15,0,3,26,0,0,40
"12356","Female","Hispanic",2009,60,"Weapon",1,1,0,0,0,0,0,0,0,0,1
"12357","Male","Hispanic",2009,60,"Weapon",22,22,17,0,14,0,1,14,0,0,22
"12358","Unknown","Other",2009,60,"Weapon",2,2,1,0,0,0,0,0,0,0,2
"12359","Male","White",2009,60,"Weapon",15,15,14,1,8,1,0,6,0,0,15
"12360","Male","Asian",2010,60,"Weapon",1,1,1,0,0,0,0,0,0,0,1
"12361","Female","Black",2010,60,"Weapon",2,2,2,0,1,0,0,2,0,0,2
"12362","Male","Black",2010,60,"Weapon",26,26,22,0,13,0,0,8,0,0,26
"12363","Male","Hispanic",2010,60,"Weapon",23,21,19,0,13,0,4,16,0,0,23
"12364","Female","White",2010,60,"Weapon",1,1,0,0,0,0,0,0,0,0,1
"12365","Male","White",2010,60,"Weapon",6,5,5,0,2,0,0,3,0,0,6
"12366","Male","Asian",2006,61,"Weapon",3,3,3,0,0,0,0,0,0,0,3
"12367","Female","Black",2006,61,"Weapon",2,2,1,0,0,0,0,1,0,0,2
"12368","Male","Black",2006,61,"Weapon",2,2,2,0,0,0,0,0,0,0,2
"12369","Male","Hispanic",2006,61,"Weapon",5,5,5,0,0,0,0,1,0,0,5
"12370","Male","White",2006,61,"Weapon",7,7,5,0,1,0,0,1,0,0,7
"12371","Male","Black",2007,61,"Weapon",4,4,4,0,1,0,0,0,0,0,4
"12372","Male","Hispanic",2007,61,"Weapon",6,6,5,0,0,0,0,2,0,0,6
"12373","Male","White",2007,61,"Weapon",9,9,8,0,3,0,1,4,0,0,9
"12374","Male","Black",2008,61,"Weapon",6,6,5,0,2,0,0,4,0,0,6
"12375","Female","Hispanic",2008,61,"Weapon",1,1,0,0,0,0,0,1,0,0,1
"12376","Male","Hispanic",2008,61,"Weapon",4,4,2,0,2,0,1,1,0,0,4
"12377","Female","White",2008,61,"Weapon",1,1,1,0,1,0,0,0,0,0,1
"12378","Male","White",2008,61,"Weapon",6,6,4,0,1,0,0,2,0,0,6
"12379","Male","Asian",2009,61,"Weapon",1,1,1,0,1,0,0,1,0,0,1
"12380","Female","Black",2009,61,"Weapon",3,0,2,0,2,0,0,1,0,0,3
"12381","Male","Black",2009,61,"Weapon",9,8,9,0,5,0,0,5,0,0,9
"12382","Male","Hispanic",2009,61,"Weapon",3,3,3,0,2,0,0,2,0,0,3
"12383","Female","White",2009,61,"Weapon",1,1,1,0,1,0,0,0,0,0,1
"12384","Male","White",2009,61,"Weapon",6,6,5,0,4,0,0,2,0,0,6
"12385","Male","Black",2010,61,"Weapon",9,9,8,0,3,0,0,5,0,0,9
"12386","Male","Hispanic",2010,61,"Weapon",3,3,2,0,1,0,0,0,0,0,3
"12387","Female","White",2010,61,"Weapon",1,1,1,0,0,0,0,1,0,0,1
"12388","Male","White",2010,61,"Weapon",10,8,8,0,1,1,0,3,0,0,10
"12389","Male","Black",2005,62,"Weapon",2,1,0,0,0,0,0,0,0,0,2
"12390","Male","White",2005,62,"Weapon",1,0,0,0,0,0,0,0,0,0,1
"12391","Male","Hispanic",2006,62,"Weapon",11,7,8,0,4,0,0,5,0,0,11
"12392","Male","White",2006,62,"Weapon",8,8,8,0,3,0,1,2,0,0,8
"12393","Male","Black",2007,62,"Weapon",1,0,0,0,0,0,0,0,0,0,1
"12394","Male","Hispanic",2007,62,"Weapon",8,5,5,0,2,0,0,2,0,0,8
"12395","Male","White",2007,62,"Weapon",19,18,16,0,3,0,2,3,0,0,19
"12396","Male","Black",2008,62,"Weapon",3,3,2,0,0,0,0,0,0,0,3
"12397","Male","Hispanic",2008,62,"Weapon",10,10,9,0,1,0,0,3,0,0,10
"12398","Male","Other",2008,62,"Weapon",1,1,1,0,0,0,0,0,0,0,1
"12399","Female","White",2008,62,"Weapon",1,1,1,0,0,0,0,0,0,0,1
"12400","Male","White",2008,62,"Weapon",10,10,7,0,2,0,0,3,0,0,10
"12401","Male","Asian",2009,62,"Weapon",1,1,0,0,0,0,0,0,0,0,1
"12402","Male","Black",2009,62,"Weapon",2,2,1,0,1,0,0,1,0,0,2
"12403","Male","Hispanic",2009,62,"Weapon",18,17,15,0,3,0,0,9,0,0,18
"12404","Male","White",2009,62,"Weapon",15,14,12,0,3,0,0,2,0,0,15
"12405","Male","Asian",2010,62,"Weapon",1,1,1,0,0,0,0,1,0,0,1
"12406","Male","Hispanic",2010,62,"Weapon",1,1,0,0,0,0,0,0,0,0,1
"12407","Male","Native",2010,62,"Weapon",2,2,2,0,1,0,0,1,0,0,2
"12408","Male","White",2010,62,"Weapon",2,2,2,0,2,0,0,1,0,0,2
"12409","Male","Black",2005,63,"Weapon",6,6,2,0,1,0,0,3,0,0,6
"12410","Male","White",2005,63,"Weapon",1,0,0,0,1,0,0,0,0,0,1
"12411","Male","Black",2006,63,"Weapon",14,14,10,0,4,1,0,8,0,0,14
"12412","Male","White",2006,63,"Weapon",1,1,1,0,1,0,0,1,0,0,1
"12413","Female","Black",2007,63,"Weapon",1,1,1,0,1,0,0,0,0,0,1
"12414","Male","Black",2007,63,"Weapon",6,6,4,0,2,0,2,2,0,0,6
"12415","Male","Hispanic",2007,63,"Weapon",1,1,1,0,1,0,0,1,0,0,1
"12416","Unknown","Other",2007,63,"Weapon",1,1,1,0,0,0,0,0,0,0,1
"12417","Female","Black",2008,63,"Weapon",1,0,0,0,0,0,0,0,0,0,1
"12418","Male","Black",2008,63,"Weapon",17,17,13,0,7,0,1,7,0,0,17
"12419","Male","Hispanic",2008,63,"Weapon",1,1,1,0,1,0,0,1,0,0,1
"12420","Male","Black",2009,63,"Weapon",25,25,17,0,8,0,0,12,0,0,25
"12421","Male","Hispanic",2009,63,"Weapon",2,2,2,0,1,0,0,1,0,0,2
"12422","Unknown","Other",2009,63,"Weapon",1,1,1,0,0,0,0,0,0,0,1
"12423","Male","Black",2010,63,"Weapon",11,10,9,0,5,0,1,4,0,0,11
"12424","Male","Hispanic",2010,63,"Weapon",1,0,1,0,0,0,0,0,0,0,1
"12425","Unknown","Other",2010,63,"Weapon",1,1,1,0,1,0,0,1,0,0,1
"12426","Male","Hispanic",2005,66,"Weapon",1,0,1,0,0,0,0,1,0,0,1
"12427","Unknown","Other",2005,66,"Weapon",1,0,0,0,0,0,0,0,0,0,1
"12428","Male","White",2005,66,"Weapon",2,2,2,0,2,0,0,2,0,0,2
"12429","Male","Hispanic",2006,66,"Weapon",3,3,1,0,0,0,0,3,0,0,3
"12430","Male","Other",2006,66,"Weapon",1,1,1,0,0,0,0,0,0,0,1
"12431","Male","White",2006,66,"Weapon",4,4,1,0,1,0,0,1,0,0,4
"12432","Male","Asian",2007,66,"Weapon",1,1,1,0,0,0,0,0,0,0,1
"12433","Male","Black",2007,66,"Weapon",2,2,1,0,1,0,0,2,0,0,2
"12434","Male","Hispanic",2007,66,"Weapon",10,10,5,0,5,0,0,7,0,0,10
"12435","Male","White",2007,66,"Weapon",4,3,3,0,2,0,0,4,0,0,4
"12436","Male","Asian",2008,66,"Weapon",4,4,4,0,0,0,0,2,0,0,4
"12437","Male","Black",2008,66,"Weapon",5,4,2,0,2,0,0,2,0,0,5
"12438","Female","Hispanic",2008,66,"Weapon",3,3,0,0,0,0,0,0,0,0,3
"12439","Male","Hispanic",2008,66,"Weapon",21,20,19,0,8,0,3,7,0,0,21
"12440","Male","Native",2008,66,"Weapon",2,1,1,0,0,0,0,0,0,0,2
"12441","Male","Other",2008,66,"Weapon",1,1,1,0,1,0,0,1,0,0,1
"12442","Unknown","Other",2008,66,"Weapon",1,1,1,0,0,0,0,0,0,0,1
"12443","Male","White",2008,66,"Weapon",3,2,3,0,1,0,0,1,0,0,3
"12444","Male","Asian",2009,66,"Weapon",3,2,3,0,2,0,0,1,0,0,3
"12445","Male","Black",2009,66,"Weapon",4,4,3,0,2,0,0,4,0,0,4
"12446","Male","Hispanic",2009,66,"Weapon",8,8,6,0,3,0,0,2,0,0,8
"12447","Female","Native",2009,66,"Weapon",1,1,1,0,0,0,0,1,0,0,1
"12448","Male","Native",2009,66,"Weapon",1,1,1,0,0,0,0,1,0,0,1
"12449","Female","White",2009,66,"Weapon",1,0,1,0,0,0,0,0,0,0,1
"12450","Male","White",2009,66,"Weapon",7,6,5,0,1,0,0,1,0,0,7
"12451","Female","Asian",2010,66,"Weapon",1,1,0,0,1,0,0,1,0,0,1
"12452","Male","Asian",2010,66,"Weapon",2,2,1,0,1,0,0,1,0,0,2
"12453","Male","Black",2010,66,"Weapon",1,1,1,0,0,0,0,0,0,0,1
"12454","Male","Hispanic",2010,66,"Weapon",4,4,3,0,2,0,0,2,0,0,4
"12455","Male","Black",2006,67,"Weapon",50,46,19,0,16,1,1,20,0,0,50
"12456","Male","White",2006,67,"Weapon",1,1,0,0,0,0,0,0,0,0,1
"12457","Female","Black",2007,67,"Weapon",2,2,2,0,1,0,0,2,0,0,2
"12458","Male","Black",2007,67,"Weapon",113,105,68,1,41,3,9,49,0,0,113
"12459","Male","Hispanic",2007,67,"Weapon",2,2,1,0,0,0,0,0,0,0,2
"12460","Male","Asian",2008,67,"Weapon",1,0,0,0,0,0,0,0,0,0,1
"12461","Female","Black",2008,67,"Weapon",4,4,3,0,1,0,0,1,0,0,4
"12462","Male","Black",2008,67,"Weapon",108,101,85,0,40,0,10,52,0,0,108
"12463","Male","Hispanic",2008,67,"Weapon",3,3,3,0,1,0,0,3,0,0,3
"12464","Male","Asian",2009,67,"Weapon",1,1,1,0,0,0,0,0,0,0,1
"12465","Female","Black",2009,67,"Weapon",9,6,4,0,4,0,0,1,0,0,9
"12466","Male","Black",2009,67,"Weapon",135,127,102,0,68,0,2,56,0,0,135
"12467","Male","Hispanic",2009,67,"Weapon",5,5,4,0,1,0,1,1,0,0,5
"12468","Unknown","Other",2009,67,"Weapon",2,2,2,0,1,0,0,0,0,0,2
"12469","Female","Black",2010,67,"Weapon",3,3,1,0,1,0,0,1,0,0,3
"12470","Male","Black",2010,67,"Weapon",91,89,75,0,47,0,4,44,0,0,91
"12471","Male","Hispanic",2010,67,"Weapon",8,8,8,0,2,0,1,3,0,0,8
"12472","Male","Black",2005,68,"Weapon",3,3,2,0,1,0,0,1,0,0,3
"12473","Male","Hispanic",2005,68,"Weapon",4,4,4,0,2,0,0,2,0,0,4
"12474","Male","White",2005,68,"Weapon",6,6,5,0,2,0,0,5,0,0,6
"12475","Male","Asian",2006,68,"Weapon",1,1,1,0,0,0,0,0,0,0,1
"12476","Male","Hispanic",2006,68,"Weapon",2,2,2,0,0,0,0,0,0,0,2
"12477","Male","White",2006,68,"Weapon",4,4,4,0,2,0,0,2,0,0,4
"12478","Male","Asian",2007,68,"Weapon",2,2,2,0,2,0,0,0,0,0,2
"12479","Male","Hispanic",2007,68,"Weapon",2,2,1,0,2,0,0,1,0,0,2
"12480","Male","White",2007,68,"Weapon",9,9,7,0,6,0,0,2,0,0,9
"12481","Male","Hispanic",2008,68,"Weapon",5,5,4,0,2,0,0,1,0,0,5
"12482","Male","White",2008,68,"Weapon",5,5,4,0,0,0,0,3,0,0,5
"12483","Male","Hispanic",2009,68,"Weapon",16,16,15,0,7,0,0,9,0,0,16
"12484","Female","White",2009,68,"Weapon",1,1,0,0,0,0,0,0,0,0,1
"12485","Male","White",2009,68,"Weapon",16,16,11,0,2,0,1,4,0,0,16
"12486","Male","Hispanic",2010,68,"Weapon",1,1,1,0,0,0,0,0,0,0,1
"12487","Male","White",2010,68,"Weapon",5,4,5,0,3,0,1,3,0,0,5
"12488","Female","Black",2006,69,"Weapon",2,2,0,0,0,0,0,2,0,0,2
"12489","Male","Black",2006,69,"Weapon",32,32,27,0,7,0,0,21,0,0,32
"12490","Female","Hispanic",2006,69,"Weapon",2,2,0,0,0,0,0,2,0,0,2
"12491","Male","Hispanic",2006,69,"Weapon",4,3,3,0,1,0,1,3,0,0,4
"12492","Male","Other",2006,69,"Weapon",1,1,1,0,0,0,0,1,0,0,1
"12493","Unknown","Other",2006,69,"Weapon",2,2,2,0,0,0,0,2,0,0,2
"12494","Female","Black",2007,69,"Weapon",1,1,0,0,0,0,0,0,0,0,1
"12495","Male","Black",2007,69,"Weapon",47,46,27,0,18,0,4,37,0,0,47
"12496","Male","Hispanic",2007,69,"Weapon",2,2,2,0,0,0,0,1,0,0,2
"12497","Male","White",2007,69,"Weapon",1,1,0,0,0,0,0,1,0,0,1
"12498","Female","Black",2008,69,"Weapon",1,1,0,0,0,0,0,1,0,0,1
"12499","Male","Black",2008,69,"Weapon",49,46,23,0,23,0,0,37,0,0,49
"12500","Male","Hispanic",2008,69,"Weapon",5,5,4,0,3,0,1,3,0,0,5
"12501","Male","Other",2008,69,"Weapon",2,2,0,0,1,0,0,2,0,0,2
"12502","Male","White",2008,69,"Weapon",1,1,1,0,1,0,1,1,0,0,1
"12503","Male","Asian",2009,69,"Weapon",1,1,1,0,1,0,0,1,0,0,1
"12504","Male","Black",2009,69,"Weapon",78,77,46,0,37,0,7,65,0,0,78
"12505","Unknown","Black",2009,69,"Weapon",1,1,1,0,0,0,0,0,0,0,1
"12506","Female","Hispanic",2009,69,"Weapon",2,1,2,0,0,0,0,0,0,0,2
"12507","Male","Hispanic",2009,69,"Weapon",6,6,5,0,5,0,0,6,0,0,6
"12508","Female","Black",2010,69,"Weapon",1,1,0,0,0,0,0,1,0,0,1
"12509","Male","Black",2010,69,"Weapon",43,43,23,0,22,0,1,36,0,0,43
"12510","Male","Hispanic",2010,69,"Weapon",4,4,1,0,2,0,0,4,0,0,4
"12511","Male","Other",2010,69,"Weapon",1,1,0,0,1,0,0,1,0,0,1
"12512","Male","White",2010,69,"Weapon",1,1,1,0,1,0,0,1,0,0,1
"12513","Male","Asian",2006,70,"Weapon",2,2,2,0,1,0,0,1,0,0,2
"12514","Male","Black",2006,70,"Weapon",41,40,34,0,20,0,2,27,0,0,41
"12515","Female","Hispanic",2006,70,"Weapon",1,1,1,0,0,0,0,1,0,0,1
"12516","Male","Hispanic",2006,70,"Weapon",9,9,7,0,4,0,0,4,0,0,9
"12517","Male","White",2006,70,"Weapon",2,1,1,0,0,0,0,0,0,0,2
"12518","Male","Asian",2007,70,"Weapon",4,4,4,0,0,0,0,4,0,0,4
"12519","Female","Black",2007,70,"Weapon",4,4,3,0,0,0,0,3,0,0,4
"12520","Male","Black",2007,70,"Weapon",52,51,35,0,19,0,5,36,0,0,52
"12521","Female","Hispanic",2007,70,"Weapon",1,1,1,0,1,0,0,0,0,0,1
"12522","Male","Hispanic",2007,70,"Weapon",18,17,10,0,10,0,0,11,0,0,18
"12523","Male","Other",2007,70,"Weapon",1,1,0,0,1,0,0,1,0,0,1
"12524","Male","White",2007,70,"Weapon",7,7,5,0,4,0,0,2,0,0,7
"12525","Male","Asian",2008,70,"Weapon",5,5,3,0,2,0,1,4,0,0,5
"12526","Male","Black",2008,70,"Weapon",61,60,32,0,20,0,2,42,0,0,61
"12527","Male","Hispanic",2008,70,"Weapon",32,32,21,0,15,0,0,24,0,0,32
"12528","Male","White",2008,70,"Weapon",1,1,1,0,0,0,0,1,0,0,1
"12529","Male","Asian",2009,70,"Weapon",6,6,6,0,1,0,0,5,0,0,6
"12530","Female","Black",2009,70,"Weapon",3,3,1,0,1,0,0,3,0,0,3
"12531","Male","Black",2009,70,"Weapon",55,54,36,1,22,1,1,39,0,0,55
"12532","Male","Hispanic",2009,70,"Weapon",17,17,15,0,7,0,0,14,0,0,17
"12533","Male","Other",2009,70,"Weapon",2,2,2,0,1,0,0,0,0,0,2
"12534","Male","White",2009,70,"Weapon",1,1,1,0,0,0,0,1,0,0,1
"12535","Male","Asian",2010,70,"Weapon",2,2,0,0,0,0,0,1,0,0,2
"12536","Female","Black",2010,70,"Weapon",3,2,0,0,0,0,0,1,0,0,3
"12537","Male","Black",2010,70,"Weapon",40,40,26,0,14,0,2,27,0,0,40
"12538","Unknown","Black",2010,70,"Weapon",1,1,1,0,0,0,0,0,0,0,1
"12539","Male","Hispanic",2010,70,"Weapon",6,6,5,0,2,0,0,4,0,0,6
"12540","Male","Other",2010,70,"Weapon",1,1,1,0,0,0,0,1,0,0,1
"12541","Unknown","Other",2010,70,"Weapon",1,1,0,0,0,0,0,1,0,0,1
"12542","Male","White",2010,70,"Weapon",1,1,1,0,1,0,0,1,0,0,1
"12543","Female","Black",2006,71,"Weapon",1,1,1,0,0,0,0,0,0,0,1
"12544","Male","Black",2006,71,"Weapon",14,12,10,0,7,0,2,6,0,0,14
"12545","Male","Hispanic",2006,71,"Weapon",2,2,2,0,0,0,1,0,0,0,2
"12546","Unknown","Other",2006,71,"Weapon",1,1,0,0,0,0,0,0,0,0,1
"12547","Female","Black",2007,71,"Weapon",2,2,1,0,0,0,0,0,0,0,2
"12548","Male","Black",2007,71,"Weapon",60,56,38,0,23,1,7,35,0,0,60
"12549","Male","Hispanic",2007,71,"Weapon",4,4,2,0,0,0,0,0,0,0,4
"12550","Unknown","Other",2007,71,"Weapon",1,1,0,0,0,0,0,1,0,0,1
"12551","Female","Black",2008,71,"Weapon",1,1,1,0,1,0,0,0,0,0,1
"12552","Male","Black",2008,71,"Weapon",52,45,34,0,9,0,1,14,0,0,52
"12553","Male","Hispanic",2008,71,"Weapon",4,4,3,0,1,0,0,1,0,0,4
"12554","Male","White",2008,71,"Weapon",1,1,1,0,1,0,0,1,0,0,1
"12555","Female","Black",2009,71,"Weapon",2,2,0,0,0,0,0,1,0,0,2
"12556","Male","Black",2009,71,"Weapon",73,70,46,0,23,0,3,24,0,0,73
"12557","Male","Hispanic",2009,71,"Weapon",4,4,2,0,1,0,0,1,0,0,4
"12558","Unknown","Other",2009,71,"Weapon",2,2,2,0,1,0,0,1,0,0,2
"12559","Male","Asian",2010,71,"Weapon",2,2,2,0,0,0,0,0,0,0,2
"12560","Female","Black",2010,71,"Weapon",3,3,1,0,1,0,0,3,0,0,3
"12561","Male","Black",2010,71,"Weapon",47,46,30,0,8,0,2,15,0,0,47
"12562","Unknown","Black",2010,71,"Weapon",1,1,1,0,1,0,0,1,0,0,1
"12563","Male","Hispanic",2010,71,"Weapon",1,1,1,0,1,0,0,1,0,0,1
"12564","Male","Black",2006,72,"Weapon",1,1,1,0,0,0,0,0,0,0,1
"12565","Male","Hispanic",2006,72,"Weapon",10,8,7,0,5,0,1,6,0,0,10
"12566","Male","Other",2006,72,"Weapon",1,1,0,0,0,0,0,0,0,0,1
"12567","Unknown","Other",2006,72,"Weapon",1,1,0,0,0,0,1,0,0,0,1
"12568","Male","Black",2007,72,"Weapon",3,3,1,0,1,0,0,1,0,0,3
"12569","Male","Hispanic",2007,72,"Weapon",19,17,15,0,8,0,0,9,0,0,19
"12570","Male","White",2007,72,"Weapon",2,2,2,0,2,0,0,1,0,0,2
"12571","Male","Asian",2008,72,"Weapon",3,3,3,0,2,0,0,2,0,0,3
"12572","Female","Black",2008,72,"Weapon",1,1,1,0,1,0,0,0,0,0,1
"12573","Male","Black",2008,72,"Weapon",4,4,4,0,3,0,0,3,0,0,4
"12574","Male","Hispanic",2008,72,"Weapon",28,28,25,0,14,0,5,20,0,0,28
"12575","Male","Other",2008,72,"Weapon",1,1,1,0,0,0,1,1,0,0,1
"12576","Unknown","Other",2008,72,"Weapon",1,1,1,0,0,0,0,0,0,0,1
"12577","Male","White",2008,72,"Weapon",3,2,2,0,2,0,2,3,0,0,3
"12578","Female","Black",2009,72,"Weapon",1,1,1,0,0,0,0,1,0,0,1
"12579","Male","Black",2009,72,"Weapon",6,6,6,1,5,0,0,5,0,0,6
"12580","Female","Hispanic",2009,72,"Weapon",1,1,1,0,0,0,0,1,0,0,1
"12581","Male","Hispanic",2009,72,"Weapon",76,74,67,0,48,0,2,52,0,0,76
"12582","Male","Other",2009,72,"Weapon",1,1,1,0,1,0,0,1,0,0,1
"12583","Male","White",2009,72,"Weapon",2,2,2,0,2,0,0,0,0,0,2
"12584","Male","Black",2010,72,"Weapon",4,3,2,0,0,0,0,2,0,0,4
"12585","Female","Hispanic",2010,72,"Weapon",1,1,1,0,0,0,0,0,0,0,1
"12586","Male","Hispanic",2010,72,"Weapon",43,43,31,0,24,0,2,33,0,0,43
"12587","Male","Other",2010,72,"Weapon",1,1,1,0,1,0,0,0,0,0,1
"12588","Male","White",2010,72,"Weapon",3,3,2,0,1,0,0,3,0,0,3
"12589","Female","Black",2005,73,"Weapon",1,1,0,0,0,0,0,0,0,0,1
"12590","Male","Black",2005,73,"Weapon",55,49,38,0,16,1,3,25,0,0,55
"12591","Unknown","Black",2005,73,"Weapon",2,2,1,0,1,0,0,1,0,0,2
"12592","Male","Hispanic",2005,73,"Weapon",6,6,4,0,1,0,0,0,0,0,6
"12593","Male","Other",2005,73,"Weapon",3,3,1,0,0,0,0,0,0,0,3
"12594","Male","White",2005,73,"Weapon",1,1,0,0,0,0,0,0,0,0,1
"12595","Female","Black",2006,73,"Weapon",4,3,3,0,2,0,0,1,0,0,4
"12596","Male","Black",2006,73,"Weapon",76,74,48,1,25,0,3,36,0,0,76
"12597","Unknown","Black",2006,73,"Weapon",1,1,1,0,1,0,0,1,0,0,1
"12598","Male","Hispanic",2006,73,"Weapon",8,7,7,0,5,0,0,4,0,0,8
"12599","Unknown","Hispanic",2006,73,"Weapon",1,1,0,0,0,0,0,0,0,0,1
"12600","Male","Other",2006,73,"Weapon",1,0,0,0,0,0,0,0,0,0,1
"12601","Unknown","Other",2006,73,"Weapon",1,1,1,0,1,0,0,1,0,0,1
"12602","Male","White",2006,73,"Weapon",1,1,1,0,1,0,0,1,0,0,1
"12603","Female","Black",2007,73,"Weapon",7,7,7,0,3,0,0,1,0,0,7
"12604","Male","Black",2007,73,"Weapon",129,120,97,0,49,0,4,59,0,0,129
"12605","Male","Hispanic",2007,73,"Weapon",20,20,20,0,11,0,0,12,0,0,20
"12606","Male","Other",2007,73,"Weapon",2,2,2,0,0,0,0,1,0,0,2
"12607","Unknown","Other",2007,73,"Weapon",1,1,1,0,0,0,0,0,0,0,1
